Country,Country_Code,Time,Year,Frequency,Currency,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_CPI,Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_VAT
Senegal,SEN,2022-01-03,2022.0,Monthly,XOF,,,89.0,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-04,2022.0,Monthly,XOF,,,89.9,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-05,2022.0,Monthly,XOF,,,90.5,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-06,2022.0,Monthly,XOF,,,92.2,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-07,2022.0,Monthly,XOF,,,95.8,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-08,2022.0,Monthly,XOF,,,97.9,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-09,2022.0,Monthly,XOF,,,99.0,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-10,2022.0,Monthly,XOF,,,100.3,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-11,2022.0,Monthly,XOF,,,100.5,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-01-12,2022.0,Monthly,XOF,,,99.5,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2022-04-01,2022.0,Quarterly,XOF,,277.5,,,,,,,,,,,,,,,,,,,,3444.931,,,,
Senegal,SEN,2022-07-01,2022.0,Quarterly,XOF,,280.0,,,,,,,,,,,,,,,,,,,,3390.10669,,,,
Senegal,SEN,2022-10-01,2022.0,Quarterly,XOF,,282.5,,,,,,,,,,,,,,,,,,,,4453.463883,,,,
Senegal,SEN,2023-01-01,2023.0,Monthly,XOF,,,97.8,,,,,,8.5,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-01,2023.0,Quarterly,XOF,,287.5,,,,,,,,,,,,,,,,,,,,3651.712939,,,,
Senegal,SEN,2023-01-01,2023.0,Yearly,XOF,-768.5,1165.0,,245.6,,4598.3,3056.7,,,4.3,,,,,6658.9,,,,,16660.0,,,,,,
Senegal,SEN,2023-01-02,2023.0,Monthly,XOF,,,98.2,,,,,,8.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-03,2023.0,Monthly,XOF,,,97.5,,,,,,7.9,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-04,2023.0,Monthly,XOF,,,98.0,,,,,,7.6,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-05,2023.0,Monthly,XOF,,,98.0,,,,,,7.3,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-06,2023.0,Monthly,XOF,,,99.1,,,,,,7.0,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-07,2023.0,Monthly,XOF,,,101.2,,,,,,6.7,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-08,2023.0,Monthly,XOF,,,103.0,,,,,,6.6,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-09,2023.0,Monthly,XOF,,,102.7,,,,,,6.4,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-10,2023.0,Monthly,XOF,,,102.7,,,,,,6.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-11,2023.0,Monthly,XOF,,,101.5,,,,,,6.0,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-01-12,2023.0,Monthly,XOF,,,100.3,,,,,,5.8,,,,,,,,,,,,,,,,,
Senegal,SEN,2023-04-01,2023.0,Quarterly,XOF,,290.0,,,,,,,,,,,,,,,,,,,,3561.948751,,,,
Senegal,SEN,2023-07-01,2023.0,Quarterly,XOF,,292.5,,,,,,,,,,,,,,,,,,,,3557.849683,,,,
Senegal,SEN,2023-10-01,2023.0,Quarterly,XOF,,295.0,,,,,,,,,,,,,,,,,,,,4656.398727,,,,
Senegal,SEN,2024-01-01,2024.0,Monthly,XOF,,,99.8,,,,,,5.5,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-01,2024.0,Quarterly,XOF,,300.0,,,,,,,,,,,,,,,,,,,,3747.674477,,,,
Senegal,SEN,2024-01-01,2024.0,Yearly,XOF,-820.0,1215.0,,265.0,,4920.0,3290.0,,,5.7,,,,,6890.0,,,,,18020.0,,,,,,
Senegal,SEN,2024-01-02,2024.0,Monthly,XOF,,,100.4,,,,,,5.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-03,2024.0,Monthly,XOF,,,100.7,,,,,,4.9,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-04,2024.0,Monthly,XOF,,,100.2,,,,,,4.6,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-05,2024.0,Monthly,XOF,,,100.1,,,,,,4.3,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-06,2024.0,Monthly,XOF,,,100.4,,,,,,4.0,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-07,2024.0,Monthly,XOF,,,100.5,,,,,,-2.0,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-08,2024.0,Monthly,XOF,,,101.1,,,,,,-1.8,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-09,2024.0,Monthly,XOF,,,102.0,,,,,,-1.5,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-10,2024.0,Monthly,XOF,,,102.5,,,,,,-1.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-11,2024.0,Monthly,XOF,,,101.3,,,,,,-0.8,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-01-12,2024.0,Monthly,XOF,,,100.5,,,,,,-0.5,,,,,,,,,,,,,,,,,
Senegal,SEN,2024-04-01,2024.0,Quarterly,XOF,,302.5,,,,,,,,,,,,,,,,,,,,3684.345753,,,,
Senegal,SEN,2024-07-01,2024.0,Quarterly,XOF,,305.0,,,,,,,,,,,,,,,,,,,,3961.229592,,,,
Senegal,SEN,2024-10-01,2024.0,Quarterly,XOF,,307.5,,,,,,,,,,,,,,,,,,,,5097.952983,,,,
Senegal,SEN,2025-01-01,2025.0,Monthly,XOF,,,101.6,,,,,,-0.4,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-01,2025.0,Yearly,XOF,,,,,,,315.2,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-02,2025.0,Monthly,XOF,,,101.0,,,,,,-0.3,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-02,2025.0,Yearly,XOF,,,,,,,320.8,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-03,2025.0,Monthly,XOF,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-03,2025.0,Yearly,XOF,,,,,,,325.4,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-04,2025.0,Monthly,XOF,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-04,2025.0,Yearly,XOF,,,,,,,330.1,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-05,2025.0,Monthly,XOF,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-05,2025.0,Yearly,XOF,,,,,,,335.7,,,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-06,2025.0,Monthly,XOF,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,
Senegal,SEN,2025-01-06,2025.0,Yearly,XOF,,,,,,,340.3,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,1960-01-01,1960.0,Monthly,ZAR,23.0,,,,,,,,,,,,,,,,101.9,,,,,,89.0,,,
South Africa,ZAF,1960-01-01,1960.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,17122000.0,,,,,
South Africa,ZAF,1960-02-01,1960.0,Monthly,ZAR,39.0,,,,,,,,,,,,,,,,1.1,,,,,,85.0,,,
South Africa,ZAF,1960-03-01,1960.0,Monthly,ZAR,-38.0,,,,,,,,,,,,,,,,1.0,,,,,,105.0,,,
South Africa,ZAF,1960-04-01,1960.0,Monthly,ZAR,-18.0,,,,,,,,,,,,2457.0,,,,1.4,,,,,,38.0,,,
South Africa,ZAF,1960-05-01,1960.0,Monthly,ZAR,-15.0,,,,,,,,,,,,2491.0,,,,1.4,,,,,,53.0,,,
South Africa,ZAF,1960-06-01,1960.0,Monthly,ZAR,-32.0,,,,,,,,,,,,2501.0,,,,1.3,,,,,,41.0,,,
South Africa,ZAF,1960-07-01,1960.0,Monthly,ZAR,-38.0,,,,,,,,,,,,2518.0,,,,1.6,,,,,,45.0,,,
South Africa,ZAF,1960-08-01,1960.0,Monthly,ZAR,-13.0,,,,,,,,,,,,2530.0,,,,1.8,,,,,,66.0,,,
South Africa,ZAF,1960-09-01,1960.0,Monthly,ZAR,-37.0,,,,,,,,,,,,2561.0,,,,1.5,,,,,,41.0,,,
South Africa,ZAF,1960-10-01,1960.0,Monthly,ZAR,-1.0,,,,,,,,,,,,2578.0,,,,1.4,,,,,,64.0,,,
South Africa,ZAF,1960-11-01,1960.0,Monthly,ZAR,30.0,,,,,,,,,,,,2575.0,,,,1.3,,,,,,85.0,,,
South Africa,ZAF,1960-12-01,1960.0,Monthly,ZAR,30.0,,,,,,,,,,,,2530.0,,,,1.6,,,,,,79.0,,,
South Africa,ZAF,1961-01-01,1961.0,Monthly,ZAR,37.0,,,,,,,,,,,,2510.0,,,,1.6,,,,,,101.0,,,
South Africa,ZAF,1961-01-01,1961.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,16283000.0,,,,,
South Africa,ZAF,1961-02-01,1961.0,Monthly,ZAR,38.0,,,,,,,,,,,,2500.0,,,,1.6,,,,,,87.0,,,
South Africa,ZAF,1961-03-01,1961.0,Monthly,ZAR,-49.0,,,,,,,,,,,,2531.0,,,,1.7,,,,,,86.0,,,
South Africa,ZAF,1961-04-01,1961.0,Monthly,ZAR,-14.0,,,,,,,,,,,,2546.0,,,,1.7,,,,,,42.0,,,
South Africa,ZAF,1961-05-01,1961.0,Monthly,ZAR,-16.0,,,,,,,,,,,,2550.0,,,,2.0,,,,,,51.0,,,
South Africa,ZAF,1961-06-01,1961.0,Monthly,ZAR,-31.0,,,,,,,,,,,,2541.0,,,,1.8,,,,,,36.0,,,
South Africa,ZAF,1961-07-01,1961.0,Monthly,ZAR,-39.0,,,,,,,,,,,,2575.0,,,,1.9,,,,,,47.0,,,
South Africa,ZAF,1961-08-01,1961.0,Monthly,ZAR,-1.0,,,,,,,,,,,,2578.0,,,,2.0,,,,,,67.0,,,
South Africa,ZAF,1961-09-01,1961.0,Monthly,ZAR,-36.0,,,,,,,,,,,,2609.0,,,,2.2,,,,,,48.0,,,
South Africa,ZAF,1961-10-01,1961.0,Monthly,ZAR,2.0,,,,,,,,,,,,2617.0,,,,2.2,,,,,,61.0,,,
South Africa,ZAF,1961-11-01,1961.0,Monthly,ZAR,27.0,,,,,,,,,,,,2601.0,,,,2.4,,,,,,91.0,,,
South Africa,ZAF,1961-12-01,1961.0,Monthly,ZAR,9.0,,,,,,,,,,,,2603.0,,,,2.0,,,,,,73.0,,,
South Africa,ZAF,1962-01-01,1962.0,Monthly,ZAR,20.0,,,,,,,,,,,,2612.0,,,,1.6,,,,,,100.0,,,
South Africa,ZAF,1962-01-01,1962.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,16651000.0,,,,,
South Africa,ZAF,1962-02-01,1962.0,Monthly,ZAR,36.0,,,,,,,,,,,,2588.0,,,,1.4,,,,,,86.0,,,
South Africa,ZAF,1962-03-01,1962.0,Monthly,ZAR,-81.0,,,,,,,,,,,,2638.0,,,,1.5,,,,,,92.0,,,
South Africa,ZAF,1962-04-01,1962.0,Monthly,ZAR,-15.0,,,,,,,,,,,,2657.0,,,,1.6,,,,,,42.0,,,
South Africa,ZAF,1962-05-01,1962.0,Monthly,ZAR,-18.0,,,,,,,,,,,,2670.0,,,,1.8,,,,,,54.0,,,
South Africa,ZAF,1962-06-01,1962.0,Monthly,ZAR,-40.0,,,,,,,,,,,,2689.0,,,,1.6,,,,,,45.0,,,
South Africa,ZAF,1962-07-01,1962.0,Monthly,ZAR,-37.0,,,,,,,,,,,,2735.0,,,,1.8,,,,,,47.0,,,
South Africa,ZAF,1962-08-01,1962.0,Monthly,ZAR,-4.0,,,,,,,,,,,,2779.0,,,,1.3,,,,,,77.0,,,
South Africa,ZAF,1962-09-01,1962.0,Monthly,ZAR,-37.0,,,,,,,,,,,,2789.0,,,,1.4,,,,,,43.0,,,
South Africa,ZAF,1962-10-01,1962.0,Monthly,ZAR,-26.0,,,,,,,,,,,,2806.0,,,,1.3,,,,,,64.0,,,
South Africa,ZAF,1962-11-01,1962.0,Monthly,ZAR,36.0,,,,,,,,,,,,2795.0,,,,1.2,,,,,,102.0,,,
South Africa,ZAF,1962-12-01,1962.0,Monthly,ZAR,24.0,,,,,,,,,,,,2784.0,,,,1.0,,,,,,89.0,,,
South Africa,ZAF,1963-01-01,1963.0,Monthly,ZAR,23.0,,,,,,,,,,,,2791.0,,,,1.9,,,,,,112.0,,,
South Africa,ZAF,1963-01-01,1963.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,17041000.0,,,,,
South Africa,ZAF,1963-02-01,1963.0,Monthly,ZAR,60.0,,,,,,,,,,,,2791.0,,,,1.8,,,,,,121.0,,,
South Africa,ZAF,1963-03-01,1963.0,Monthly,ZAR,-78.0,,,,,,,,,,,,2788.0,,,,1.6,,,,,,90.0,,,
South Africa,ZAF,1963-04-01,1963.0,Monthly,ZAR,-13.0,,,,,,,,,,,,2846.0,,,,1.1,,,,,,65.0,,,
South Africa,ZAF,1963-05-01,1963.0,Monthly,ZAR,21.0,,,,,,,,,,,,2848.0,,,,0.4,,,,,,88.0,,,
South Africa,ZAF,1963-06-01,1963.0,Monthly,ZAR,-21.0,,,,,,,,,,,,2850.0,,,,0.7,,,,,,67.0,,,
South Africa,ZAF,1963-07-01,1963.0,Monthly,ZAR,2.0,,,,,,,,,,,,2889.0,,,,0.7,,,,,,86.0,,,
South Africa,ZAF,1963-08-01,1963.0,Monthly,ZAR,13.0,,,,,,,,,,,,2867.0,,,,1.6,,,,,,106.0,,,
South Africa,ZAF,1963-09-01,1963.0,Monthly,ZAR,-35.0,,,,,,,,,,,,2886.0,,,,1.5,,,,,,60.0,,,
South Africa,ZAF,1963-10-01,1963.0,Monthly,ZAR,-11.0,,,,,,,,,,,,2885.0,,,,1.5,,,,,,86.0,,,
South Africa,ZAF,1963-11-01,1963.0,Monthly,ZAR,8.0,,,,,,,,,,,,2899.0,,,,1.1,,,,,,106.0,,,
South Africa,ZAF,1963-12-01,1963.0,Monthly,ZAR,-21.0,,,,,,,,,,,,2893.0,,,,1.5,,,,,,70.0,,,
South Africa,ZAF,1964-01-01,1964.0,Monthly,ZAR,-4.0,,,,,,,,,,,,2943.0,,,,0.9,,,,,,101.0,,,
South Africa,ZAF,1964-01-01,1964.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,17457000.0,,,,,
South Africa,ZAF,1964-02-01,1964.0,Monthly,ZAR,41.0,,,,,,,,,,,,2963.0,,,,1.2,,,,,,121.0,,,
South Africa,ZAF,1964-03-01,1964.0,Monthly,ZAR,-88.0,,,,,,,,,,,,2962.0,,,,1.6,,,,,,79.0,,,
South Africa,ZAF,1964-04-01,1964.0,Monthly,ZAR,-24.0,,,,,,,,,,,,2984.0,,,,2.1,,,,,,68.0,,,
South Africa,ZAF,1964-05-01,1964.0,Monthly,ZAR,0.0,,,,,,,,,,,,2984.0,,,,2.1,,,,,,81.0,,,
South Africa,ZAF,1964-06-01,1964.0,Monthly,ZAR,-11.0,,,,,,,,,,,,2996.0,,,,2.3,,,,,,80.0,,,
South Africa,ZAF,1964-07-01,1964.0,Monthly,ZAR,-32.0,,,,,,,,,,,,3036.0,,,,2.8,,,,,,120.0,,,
South Africa,ZAF,1964-08-01,1964.0,Monthly,ZAR,4.0,,,,,,,,,,,,3035.0,,,,2.5,,,,,,108.0,,,
South Africa,ZAF,1964-09-01,1964.0,Monthly,ZAR,-43.0,,,,,,,,,,,,3027.0,,,,3.1,,,,,,74.0,,,
South Africa,ZAF,1964-10-01,1964.0,Monthly,ZAR,-19.0,,,,,,,,,,,,3022.0,,,,3.2,,,,,,92.0,,,
South Africa,ZAF,1964-11-01,1964.0,Monthly,ZAR,10.0,,,,,,,,,,,,3003.0,,,,4.0,,,,,,118.0,,,
South Africa,ZAF,1964-12-01,1964.0,Monthly,ZAR,-9.0,,,,,,,,,,,,2997.0,,,,4.1,,,,,,88.0,,,
South Africa,ZAF,1965-01-01,1965.0,Monthly,ZAR,-15.0,,,,,,,,,,,,3046.0,,,,4.0,,,,,,102.0,,,
South Africa,ZAF,1965-01-01,1965.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,19607000.0,,,,,
South Africa,ZAF,1965-02-01,1965.0,Monthly,ZAR,46.0,,,,,,,,,,,,3074.0,,,,4.0,,,,,,131.0,,,
South Africa,ZAF,1965-03-01,1965.0,Monthly,ZAR,-164.0,,,,,,,,,,,,3222.0,,,,3.9,,,,,,112.0,,,
South Africa,ZAF,1965-04-01,1965.0,Monthly,ZAR,-26.0,,,,,,,,,,,,3170.0,,,,3.9,,,,,,76.0,,,
South Africa,ZAF,1965-05-01,1965.0,Monthly,ZAR,-7.0,,,,,,,,,,,,3134.0,,,,4.1,,,,,,95.0,,,
South Africa,ZAF,1965-06-01,1965.0,Monthly,ZAR,-31.0,,,,,,,,,,,,3165.0,,,,4.0,,,,,,81.0,,,
South Africa,ZAF,1965-07-01,1965.0,Monthly,ZAR,-15.0,,,,,,,,,,,,3179.0,,,,4.2,,,,,,118.0,,,
South Africa,ZAF,1965-08-01,1965.0,Monthly,ZAR,9.0,,,,,,,,,,,,3161.0,,,,3.8,,,,,,136.0,,,
South Africa,ZAF,1965-09-01,1965.0,Monthly,ZAR,-22.0,,,,,,,,,,,,3190.0,,,,2.8,,,,,,106.0,,,
South Africa,ZAF,1965-10-01,1965.0,Monthly,ZAR,-53.0,,,,,,,,,,,,3228.0,,,,3.2,,,,,,88.0,,,
South Africa,ZAF,1965-11-01,1965.0,Monthly,ZAR,-62.0,,,,,,,,,,,,3282.0,,,,2.9,,,,,,109.0,,,
South Africa,ZAF,1965-12-01,1965.0,Monthly,ZAR,-15.0,,,,,,,,,,,,3326.0,,,,2.9,,,,,,110.0,,,
South Africa,ZAF,1966-01-01,1966.0,Monthly,ZAR,12.0,,,,,,,,,,,,3324.0,,,,3.3,,,,,,118.0,,,
South Africa,ZAF,1966-01-01,1966.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,20162000.0,,,,,
South Africa,ZAF,1966-02-01,1966.0,Monthly,ZAR,14.0,,,,,,,,,,,,3322.0,,,,3.6,,,,,,111.0,,,
South Africa,ZAF,1966-03-01,1966.0,Monthly,ZAR,-78.0,,,,,,,,,,,,3395.0,,,,3.2,,,,,,140.0,,,
South Africa,ZAF,1966-04-01,1966.0,Monthly,ZAR,-47.0,,,,,,,,,,,,3454.0,,,,3.4,,,,,,71.0,,,
South Africa,ZAF,1966-05-01,1966.0,Monthly,ZAR,-28.0,,,,,,,,,,,,3508.0,,,,3.0,,,,,,85.0,,,
South Africa,ZAF,1966-06-01,1966.0,Monthly,ZAR,-51.0,,,,,,,,,,,,3574.0,,,,3.3,,,,,,106.0,,,
South Africa,ZAF,1966-07-01,1966.0,Monthly,ZAR,-9.0,,,,,,,,,,,,3598.0,,,,2.7,,,,,,135.0,,,
South Africa,ZAF,1966-08-01,1966.0,Monthly,ZAR,-1.0,,,,,,,,,,,,3649.0,,,,3.0,,,,,,136.0,,,
South Africa,ZAF,1966-09-01,1966.0,Monthly,ZAR,-31.0,,,,,,,,,,,,3694.0,,,,4.5,,,,,,118.0,,,
South Africa,ZAF,1966-10-01,1966.0,Monthly,ZAR,-52.0,,,,,,,,,,,,3717.0,,,,4.3,,,,,,93.0,,,
South Africa,ZAF,1966-11-01,1966.0,Monthly,ZAR,-4.0,,,,,,,,,,,,3744.0,,,,4.6,,,,,,125.0,,,
South Africa,ZAF,1966-12-01,1966.0,Monthly,ZAR,-3.0,,,,,,,,,,,,3752.0,,,,4.3,,,,,,119.0,,,
South Africa,ZAF,1967-01-01,1967.0,Monthly,ZAR,23.0,,,,,,,,,,,,3785.0,,,,4.0,,,,,,153.0,,,
South Africa,ZAF,1967-01-01,1967.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,20725000.0,,,,,
South Africa,ZAF,1967-02-01,1967.0,Monthly,ZAR,20.0,,,,,,,,,,,,3762.0,,,,3.9,,,,,,124.0,,,
South Africa,ZAF,1967-03-01,1967.0,Monthly,ZAR,-150.0,,,,,,,,,,,,3770.0,,,,3.9,,,,,,157.0,,,
South Africa,ZAF,1967-04-01,1967.0,Monthly,ZAR,-35.0,,,,,,,,,,,,3813.0,,,,3.8,,,,,,90.0,,,
South Africa,ZAF,1967-05-01,1967.0,Monthly,ZAR,-18.0,,,,,,,,,,,,3837.0,,,,4.2,,,,,,103.0,,,
South Africa,ZAF,1967-06-01,1967.0,Monthly,ZAR,0.0,,,,,,,,,,,,3846.0,,,,4.0,,,,,,150.0,,,
South Africa,ZAF,1967-07-01,1967.0,Monthly,ZAR,3.0,,,,,,,,,,,,3873.0,,,,3.9,,,,,,154.0,,,
South Africa,ZAF,1967-08-01,1967.0,Monthly,ZAR,1.0,,,,,,,,,,,,3908.0,,,,4.3,,,,,,159.0,,,
South Africa,ZAF,1967-09-01,1967.0,Monthly,ZAR,-16.0,,,,,,,,,,,,3969.0,,,,2.9,,,,,,133.0,,,
South Africa,ZAF,1967-10-01,1967.0,Monthly,ZAR,-34.0,,,,,,,,,,,,4082.0,,,,2.3,,,,,,106.0,,,
South Africa,ZAF,1967-11-01,1967.0,Monthly,ZAR,-25.0,,,,,,,,,,,,4098.0,,,,1.7,,,,,,125.0,,,
South Africa,ZAF,1967-12-01,1967.0,Monthly,ZAR,-1.0,,,,,,,,,,,,4058.0,,,,1.8,,,,,,127.0,,,
South Africa,ZAF,1968-01-01,1968.0,Monthly,ZAR,31.0,,,,,,,,,,,,4092.0,,,,1.7,,,,,,185.0,,,
South Africa,ZAF,1968-01-01,1968.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,21292000.0,,,,,
South Africa,ZAF,1968-02-01,1968.0,Monthly,ZAR,32.0,,,,,,,,,,,,4215.0,,,,1.8,,,,,,155.0,,,
South Africa,ZAF,1968-03-01,1968.0,Monthly,ZAR,-260.0,,,,,,,,,,,,4218.0,,,,1.7,,,,,,150.0,,,
South Africa,ZAF,1968-04-01,1968.0,Monthly,ZAR,-29.0,,,,,,,,,,,,4397.0,,,,1.5,,,,,,109.0,,,
South Africa,ZAF,1968-05-01,1968.0,Monthly,ZAR,-36.0,,,,,,,,,,,,4443.0,,,,1.3,,,,,,106.0,,,
South Africa,ZAF,1968-06-01,1968.0,Monthly,ZAR,-15.0,,,,,,,,,,,,4516.0,,,,1.1,,,,,,124.0,,,
South Africa,ZAF,1968-07-01,1968.0,Monthly,ZAR,16.0,,,,,,,,,,,,4659.0,,,,1.5,,,,,,199.0,,,
South Africa,ZAF,1968-08-01,1968.0,Monthly,ZAR,-76.0,,,,,,,,,,,,4713.0,,,,1.2,,,,,,117.0,,,
South Africa,ZAF,1968-09-01,1968.0,Monthly,ZAR,-9.0,,,,,,,,,,,,4723.0,,,,1.7,,,,,,137.0,,,
South Africa,ZAF,1968-10-01,1968.0,Monthly,ZAR,-40.0,,,,,,,,,,,,4753.0,,,,2.0,,,,,,130.0,,,
South Africa,ZAF,1968-11-01,1968.0,Monthly,ZAR,-5.0,,,,,,,,,,,,4761.0,,,,2.7,,,,,,135.0,,,
South Africa,ZAF,1968-12-01,1968.0,Monthly,ZAR,30.0,,,,,,,,,,,,4765.0,,,,2.7,,,,,,144.0,,,
South Africa,ZAF,1969-01-01,1969.0,Monthly,ZAR,19.0,,,,,,,,,,,,4811.0,,,,2.8,,,,,,185.0,,,
South Africa,ZAF,1969-01-01,1969.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,21881000.0,,,,,
South Africa,ZAF,1969-02-01,1969.0,Monthly,ZAR,-14.0,,,,,,,,,,,,4854.0,,,,2.5,,,,,,121.0,,,
South Africa,ZAF,1969-03-01,1969.0,Monthly,ZAR,-164.0,,,,,,,,,,,,4880.0,,,,2.8,,,,,,158.0,,,
South Africa,ZAF,1969-04-01,1969.0,Monthly,ZAR,-81.0,,,,,,,,,,,,5045.0,,,,2.9,,,,,,107.0,,,
South Africa,ZAF,1969-05-01,1969.0,Monthly,ZAR,-4.0,,,,,,,,,,,,5094.0,,,,3.4,,,,,,132.0,,,
South Africa,ZAF,1969-06-01,1969.0,Monthly,ZAR,5.0,,,,,,,,,,,,5081.0,,,,3.2,,,,,,167.0,,,
South Africa,ZAF,1969-07-01,1969.0,Monthly,ZAR,28.0,,,,,,,,,,,,5110.0,,,,2.6,,,,,,247.0,,,
South Africa,ZAF,1969-08-01,1969.0,Monthly,ZAR,-28.0,,,,,,,,,,,,5065.0,,,,2.0,,,,,,156.0,,,
South Africa,ZAF,1969-09-01,1969.0,Monthly,ZAR,-25.0,,,,,,,,,,,,5070.0,,,,2.0,,,,,,149.0,,,
South Africa,ZAF,1969-10-01,1969.0,Monthly,ZAR,-41.0,,,,,,,,,,,,5066.0,,,,3.9,,,,,,169.0,,,
South Africa,ZAF,1969-11-01,1969.0,Monthly,ZAR,-18.0,,,,,,,,,,,,5074.0,,,,3.5,,,,,,149.0,,,
South Africa,ZAF,1969-12-01,1969.0,Monthly,ZAR,7.0,,,,,,,,,,,,5098.0,,,,3.7,,,,,,164.0,,,
South Africa,ZAF,1970-01-01,1970.0,Monthly,ZAR,72.0,,,,,,,,,,,,5090.0,,,,3.6,,,,,,216.0,,,
South Africa,ZAF,1970-01-01,1970.0,Yearly,ZAR,,,,,,,,,,,,,,,,,,,,,20145000.0,,,,,
South Africa,ZAF,1970-02-01,1970.0,Monthly,ZAR,15.0,,,,,,,,,,,,5118.0,,,,3.9,,,,,,165.0,,,
South Africa,ZAF,1970-03-01,1970.0,Monthly,ZAR,-261.0,,,,,,,,,,,,5211.0,,,,4.1,,,,,,187.0,,,
South Africa,ZAF,1970-04-01,1970.0,Monthly,ZAR,-23.0,,,,,,,,,,,,5246.0,,,,5.6,,,,,,163.0,,,
South Africa,ZAF,1970-05-01,1970.0,Monthly,ZAR,-32.0,,,,,,,,,,,,5214.0,,,,5.4,,,,,,123.0,,,
South Africa,ZAF,1970-06-01,1970.0,Monthly,ZAR,-6.0,,,,,,,,,,,,5268.0,,,,5.8,,,,,,179.0,,,
South Africa,ZAF,1970-07-01,1970.0,Monthly,ZAR,39.0,,,,,,,,,,,,5348.0,,,,6.1,,,,,,234.0,,,
South Africa,ZAF,1970-08-01,1970.0,Monthly,ZAR,-42.0,,,,,,,,,,,,5340.0,,,,6.4,,,,,,174.0,,,
South Africa,ZAF,1970-09-01,1970.0,Monthly,ZAR,-45.0,,,,,,,,,,,,5388.0,,,,6.6,,,,,,172.0,,,
South Africa,ZAF,1970-10-01,1970.0,Monthly,ZAR,-75.0,,,,,,,,,,,,5362.0,,,,5.3,,,,,,162.0,,,
